"Time&Date","$Flags$","A43","A58",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2017/12/18 11:24:47.43,"",1.0213E-11,1.5058E-12,
2017/12/18 11:24:47.56,"",1.1488E-11,5.1732E-13,
2017/12/18 11:24:47.71,"",1.1541E-11,1.9496E-13,
2017/12/18 11:24:47.84,"",9.5643E-12,2.2966E-12,
2017/12/18 11:24:47.98,"",1.0754E-11,8.8628E-13,
2017/12/18 11:24:48.11,"",9.2446E-12,1.5204E-12,
2017/12/18 11:24:48.23,"",1.1866E-11,1.2915E-12,
2017/12/18 11:24:48.36,"",1.0834E-11,9.8568E-13,
2017/12/18 11:24:48.50,"",9.8476E-12,1.9731E-12,
2017/12/18 11:24:48.60,"",9.9252E-12,1.4563E-12,
2017/12/18 11:24:48.73,"",1.1721E-11,4.4357E-13,
2017/12/18 11:24:48.86,"",1.034E-11,1.0251E-12,
2017/12/18 11:24:49.07,"",1.037E-11,7.3291E-13,
2017/12/18 11:24:49.20,"",1.0664E-11,1.3716E-12,
2017/12/18 11:24:49.32,"",1.1585E-11,1.0606E-12,
2017/12/18 11:24:49.46,"",1.0879E-11,1.9309E-12,
2017/12/18 11:24:49.59,"",1.0492E-11,1.4234E-12,
2017/12/18 11:24:49.71,"",1.1432E-11,1.0363E-12,
2017/12/18 11:24:49.82,"",1.1396E-11,1.2869E-12,
2017/12/18 11:24:49.95,"",1.215E-11,1.8493E-12,
2017/12/18 11:24:50.12,"",1.1854E-11,2.0406E-13,
2017/12/18 11:24:50.25,"",1.2199E-11,9.3218E-13,
2017/12/18 11:24:50.39,"",1.0862E-11,8.2946E-13,
2017/12/18 11:24:50.51,"",1.0975E-11,1.7453E-12,
2017/12/18 11:24:50.62,"",1.1595E-11,2.2429E-12,
2017/12/18 11:24:50.72,"",1.1482E-11,1.3912E-12,
2017/12/18 11:24:50.86,"",1.2962E-11,2.1045E-12,
2017/12/18 11:24:50.99,"",1.1757E-11,1.6632E-12,
2017/12/18 11:24:51.12,"",1.2261E-11,1.8464E-12,
2017/12/18 11:24:51.25,"",1.1432E-11,1.5073E-12,
2017/12/18 11:24:51.38,"",1.1244E-11,1.0944E-12,
2017/12/18 11:24:51.50,"",1.0479E-11,-2.2365E-13,
2017/12/18 11:24:51.64,"",1.1185E-11,1.9377E-12,
2017/12/18 11:24:51.77,"",1.0781E-11,1.5585E-14,
2017/12/18 11:24:51.90,"",1.0185E-11,2.0821E-12,
2017/12/18 11:24:52.02,"",1.3397E-11,2.2938E-12,
2017/12/18 11:24:52.16,"",1.2321E-11,1.7319E-12,
2017/12/18 11:24:52.29,"",1.2225E-11,2.0384E-12,
2017/12/18 11:24:52.42,"",1.3255E-11,1.9863E-12,
2017/12/18 11:24:52.57,"",1.0647E-11,1.0396E-12,
2017/12/18 11:24:52.69,"",1.2676E-11,1.6837E-12,
2017/12/18 11:24:52.81,"",1.3492E-11,1.7848E-12,
2017/12/18 11:24:52.95,"",1.2515E-11,1.9176E-12,
2017/12/18 11:24:53.08,"",1.1982E-11,1.3871E-12,
2017/12/18 11:24:53.21,"",1.2275E-11,1.69E-12,
2017/12/18 11:24:53.35,"",1.2057E-11,7.9894E-13,
2017/12/18 11:24:53.48,"",1.2933E-11,1.848E-12,
2017/12/18 11:24:53.62,"",1.0437E-11,1.1705E-12,
2017/12/18 11:24:53.77,"",1.2041E-11,1.722E-12,
2017/12/18 11:24:53.91,"",1.1694E-11,1.9484E-12,
2017/12/18 11:24:54.03,"",1.2778E-11,2.2495E-12,
2017/12/18 11:24:54.16,"",1.248E-11,6.042E-13,
2017/12/18 11:24:54.37,"",1.1242E-11,2.4486E-12,
2017/12/18 11:24:54.52,"",1.1823E-11,1.4812E-12,
2017/12/18 11:24:54.65,"",1.3045E-11,5.7269E-13,
2017/12/18 11:24:54.79,"",1.1001E-11,2.1458E-12,
2017/12/18 11:24:54.91,"",1.1775E-11,1.428E-13,
2017/12/18 11:24:55.04,"",1.1156E-11,1.8793E-12,
2017/12/18 11:24:55.18,"",1.2475E-11,4.1225E-13,
2017/12/18 11:24:55.33,"",1.3613E-11,7.8631E-13,
2017/12/18 11:24:55.46,"",1.2824E-11,9.8217E-13,
2017/12/18 11:24:55.61,"",1.2977E-11,1.2855E-12,
2017/12/18 11:24:55.72,"",1.3337E-11,6.2209E-13,
2017/12/18 11:24:55.83,"",1.1531E-11,2.1511E-12,
2017/12/18 11:24:55.95,"",1.2413E-11,1.7413E-12,
2017/12/18 11:24:56.07,"",1.2697E-11,1.3393E-12,
2017/12/18 11:24:56.20,"",1.1989E-11,1.9097E-12,
2017/12/18 11:24:56.36,"",1.0913E-11,2.4569E-12,
2017/12/18 11:24:56.61,"",1.2775E-11,6.1161E-13,
2017/12/18 11:24:56.76,"",1.3276E-11,1.4998E-12,
2017/12/18 11:24:56.93,"",1.1556E-11,2.2558E-12,
2017/12/18 11:24:57.08,"",1.3612E-11,1.0407E-12,
2017/12/18 11:24:57.22,"",1.1644E-11,1.518E-12,
2017/12/18 11:24:57.35,"",1.2251E-11,2.3005E-12,
2017/12/18 11:24:57.48,"",1.1857E-11,1.826E-12,
2017/12/18 11:24:57.60,"",1.2113E-11,1.0936E-12,
2017/12/18 11:24:57.72,"",1.3968E-11,8.3799E-13,
2017/12/18 11:24:57.85,"",1.319E-11,1.3639E-13,
2017/12/18 11:24:57.98,"",1.1657E-11,2.1839E-12,
2017/12/18 11:24:58.12,"",1.1739E-11,1.1182E-12,
2017/12/18 11:24:58.26,"",1.3128E-11,6.6553E-13,
2017/12/18 11:24:58.39,"",1.3193E-11,1.7906E-12,
2017/12/18 11:24:58.51,"",1.2323E-11,1.0568E-12,
2017/12/18 11:24:58.64,"",1.2721E-11,1.3583E-12,
2017/12/18 11:24:58.75,"",1.1947E-11,9.413E-13,
2017/12/18 11:24:59.00,"",1.1717E-11,1.6669E-12,
2017/12/18 11:24:59.14,"",1.1847E-11,7.5298E-15,
2017/12/18 11:24:59.27,"",1.2854E-11,2.5525E-12,
2017/12/18 11:24:59.39,"",1.4001E-11,9.0371E-13,
2017/12/18 11:24:59.51,"",1.1899E-11,2.203E-12,
2017/12/18 11:24:59.64,"",1.2513E-11,1.8442E-12,
2017/12/18 11:24:59.77,"",1.4157E-11,1.5239E-12,
2017/12/18 11:24:59.90,"",1.2926E-11,4.3804E-13,
2017/12/18 11:25:00.05,"",1.1917E-11,1.6227E-12,
2017/12/18 11:25:00.21,"",1.3322E-11,2.0129E-12,
2017/12/18 11:25:00.37,"",1.3515E-11,3.2515E-13,
2017/12/18 11:25:00.51,"",1.2772E-11,1.4972E-12,
2017/12/18 11:25:00.67,"",1.1211E-11,2.5136E-12,
2017/12/18 11:25:00.81,"",1.3353E-11,1.8671E-12,
2017/12/18 11:25:00.94,"",1.2864E-11,1.0801E-12,
2017/12/18 11:25:01.07,"",1.2342E-11,-1.902E-13,
2017/12/18 11:25:01.19,"",1.2146E-11,2.2349E-12,
2017/12/18 11:25:01.33,"",1.3183E-11,2.3501E-13,
2017/12/18 11:25:01.49,"",1.1437E-11,2.0726E-12,
2017/12/18 11:25:01.66,"",1.2709E-11,1.8676E-12,
2017/12/18 11:25:01.82,"",1.3052E-11,1.9991E-12,
2017/12/18 11:25:01.97,"",1.3337E-11,2.0772E-12,
2017/12/18 11:25:02.09,"",1.3576E-11,-1.5837E-14,
2017/12/18 11:25:02.20,"",1.1887E-11,5.5955E-13,
2017/12/18 11:25:02.46,"",1.317E-11,2.0334E-12,
2017/12/18 11:25:02.60,"",1.3894E-11,1.4437E-12,
2017/12/18 11:25:02.73,"",1.3459E-11,1.6259E-13,
2017/12/18 11:25:02.87,"",1.3316E-11,2.1393E-12,
2017/12/18 11:25:03.00,"",1.2601E-11,1.1724E-12,
2017/12/18 11:25:03.14,"",1.257E-11,2.299E-12,
2017/12/18 11:25:03.29,"",1.329E-11,2.5675E-12,
2017/12/18 11:25:03.42,"",1.1984E-11,2.2988E-12,
2017/12/18 11:25:03.54,"",1.3878E-11,7.3505E-13,
2017/12/18 11:25:03.67,"",1.289E-11,8.1897E-13,
2017/12/18 11:25:03.80,"",1.3888E-11,1.7015E-12,
2017/12/18 11:25:03.95,"",1.2083E-11,2.2118E-12,
2017/12/18 11:25:04.07,"",1.2068E-11,2.7894E-12,
2017/12/18 11:25:04.19,"",1.23E-11,1.8835E-12,
2017/12/18 11:25:04.31,"",1.2841E-11,2.0553E-12,
2017/12/18 11:25:04.45,"",1.4365E-11,2.1935E-14,
2017/12/18 11:25:04.60,"",1.2812E-11,2.1556E-12,
2017/12/18 11:25:04.84,"",1.4475E-11,5.0484E-13,
2017/12/18 11:25:04.99,"",1.3465E-11,6.9247E-13,
2017/12/18 11:25:05.12,"",1.24E-11,1.4995E-12,
2017/12/18 11:25:05.25,"",1.1927E-11,2.1134E-12,
2017/12/18 11:25:05.37,"",1.3209E-11,1.0602E-12,
2017/12/18 11:25:05.51,"",1.2931E-11,2.36E-12,
2017/12/18 11:25:05.66,"",1.1454E-11,2.3685E-12,
2017/12/18 11:25:05.79,"",1.3677E-11,1.2248E-12,
2017/12/18 11:25:05.93,"",1.2629E-11,2.4303E-12,
2017/12/18 11:25:06.06,"",1.2398E-11,2.3981E-12,
2017/12/18 11:25:06.20,"",1.4E-11,1.1131E-12,
2017/12/18 11:25:06.29,"",1.1532E-11,1.4422E-12,
2017/12/18 11:25:06.43,"",1.2994E-11,-3.8404E-14,
2017/12/18 11:25:06.56,"",1.2697E-11,2.1366E-12,
2017/12/18 11:25:06.70,"",1.4778E-11,2.6724E-12,
2017/12/18 11:25:06.96,"",1.2899E-11,2.4947E-13,
2017/12/18 11:25:07.10,"",1.1847E-11,2.4815E-12,
2017/12/18 11:25:07.23,"",1.3217E-11,1.5687E-12,
2017/12/18 11:25:07.35,"",1.4482E-11,1.5681E-12,
2017/12/18 11:25:07.48,"",1.473E-11,1.3367E-12,
2017/12/18 11:25:07.61,"",1.3118E-11,1.4324E-12,
2017/12/18 11:25:07.74,"",1.3308E-11,2.2202E-12,
2017/12/18 11:25:07.89,"",1.3516E-11,1.5815E-12,
2017/12/18 11:25:08.01,"",1.2996E-11,1.8113E-12,
2017/12/18 11:25:08.13,"",1.2126E-11,1.5547E-12,
2017/12/18 11:25:08.25,"",1.2212E-11,2.4016E-12,
2017/12/18 11:25:08.40,"",1.2392E-11,4.0685E-13,
2017/12/18 11:25:08.52,"",1.3425E-11,1.1598E-12,
2017/12/18 11:25:08.63,"",1.2083E-11,2.6585E-12,
2017/12/18 11:25:08.77,"",1.3763E-11,3.5027E-13,
2017/12/18 11:25:08.89,"",1.246E-11,7.8958E-13,
2017/12/18 11:25:09.05,"",1.1853E-11,5.3681E-13,
2017/12/18 11:25:09.29,"",1.4625E-11,1.5209E-12,
2017/12/18 11:25:09.45,"",1.4884E-11,6.2451E-13,
2017/12/18 11:25:09.63,"",1.2515E-11,1.9859E-12,
2017/12/18 11:25:09.77,"",1.4202E-11,1.4959E-12,
2017/12/18 11:25:09.93,"",1.3211E-11,1.2837E-12,
2017/12/18 11:25:10.04,"",1.3248E-11,1.7514E-12,
2017/12/18 11:25:10.17,"",1.3371E-11,1.1183E-12,
2017/12/18 11:25:10.29,"",1.4414E-11,1.3111E-12,
2017/12/18 11:25:10.42,"",1.1899E-11,2.0985E-12,
2017/12/18 11:25:10.65,"",1.4438E-11,2.8282E-13,
2017/12/18 11:25:10.79,"",1.1484E-11,8.806E-13,
2017/12/18 11:25:10.95,"",1.3323E-11,2.0556E-12,
2017/12/18 11:25:11.05,"",1.2397E-11,1.8972E-12,
2017/12/18 11:25:11.21,"",1.5524E-11,1.3008E-12,
2017/12/18 11:25:11.33,"",1.2982E-11,2.1047E-12,
2017/12/18 11:25:11.46,"",1.2947E-11,1.9977E-12,
2017/12/18 11:25:11.59,"",1.3923E-11,1.2655E-12,
2017/12/18 11:25:11.73,"",1.3764E-11,1.8739E-12,
2017/12/18 11:25:11.88,"",1.3582E-11,2.2618E-12,
2017/12/18 11:25:12.00,"",1.5071E-11,1.4421E-12,
2017/12/18 11:25:12.13,"",1.3699E-11,1.6844E-12,
2017/12/18 11:25:12.24,"",1.5336E-11,2.8009E-12,
2017/12/18 11:25:12.35,"",1.1838E-11,5.1689E-13,
2017/12/18 11:25:12.48,"",1.6525E-11,1.9662E-12,
2017/12/18 11:25:12.62,"",1.529E-11,2.3492E-12,
2017/12/18 11:25:12.86,"",1.757E-11,2.1185E-12,
2017/12/18 11:25:13.00,"",1.7456E-11,2.7472E-12,
2017/12/18 11:25:13.14,"",1.7503E-11,2.7069E-12,
2017/12/18 11:25:13.27,"",1.7105E-11,9.4476E-13,
2017/12/18 11:25:13.41,"",1.7252E-11,3.0985E-12,
2017/12/18 11:25:13.53,"",1.866E-11,1.9503E-12,
2017/12/18 11:25:13.68,"",2.0364E-11,3.3211E-12,
2017/12/18 11:25:13.81,"",1.9949E-11,3.2598E-12,
2017/12/18 11:25:13.95,"",2.2485E-11,2.2877E-12,
2017/12/18 11:25:14.10,"",2.2276E-11,1.2007E-12,
2017/12/18 11:25:14.25,"",2.5742E-11,2.0345E-12,
2017/12/18 11:25:14.37,"",2.5406E-11,3.8503E-12,
2017/12/18 11:25:14.49,"",2.6737E-11,3.6797E-12,
2017/12/18 11:25:14.61,"",2.8478E-11,4.5012E-12,
2017/12/18 11:25:14.75,"",3.0665E-11,4.2184E-12,
2017/12/18 11:25:14.90,"",3.264E-11,4.4321E-12,
2017/12/18 11:25:15.13,"",3.5008E-11,5.5489E-12,
2017/12/18 11:25:15.27,"",3.8081E-11,5.4938E-12,
2017/12/18 11:25:15.42,"",4.196E-11,3.958E-12,
2017/12/18 11:25:15.56,"",4.3898E-11,6.1653E-12,
2017/12/18 11:25:15.72,"",4.9728E-11,5.3748E-12,
2017/12/18 11:25:15.84,"",4.9931E-11,7.116E-12,
2017/12/18 11:25:15.98,"",5.2973E-11,5.9865E-12,
2017/12/18 11:25:16.14,"",6.3076E-11,7.7341E-12,
2017/12/18 11:25:16.30,"",6.391E-11,8.5594E-12,
2017/12/18 11:25:16.44,"",7.1273E-11,7.9703E-12,
2017/12/18 11:25:16.58,"",7.4469E-11,9.7059E-12,
2017/12/18 11:25:16.71,"",7.5287E-11,9.8968E-12,
2017/12/18 11:25:16.86,"",8.0698E-11,9.413E-12,
2017/12/18 11:25:16.98,"",8.9275E-11,1.021E-11,
2017/12/18 11:25:17.13,"",9.2352E-11,1.2399E-11,
2017/12/18 11:25:17.28,"",9.9477E-11,1.3162E-11,
2017/12/18 11:25:17.40,"",1.0406E-10,1.3473E-11,
2017/12/18 11:25:17.52,"",1.119E-10,1.3879E-11,
2017/12/18 11:25:17.67,"",1.1681E-10,1.364E-11,
2017/12/18 11:25:17.79,"",1.2208E-10,1.7411E-11,
2017/12/18 11:25:17.91,"",1.2845E-10,1.7465E-11,
2017/12/18 11:25:18.02,"",1.3146E-10,1.608E-11,
2017/12/18 11:25:18.14,"",1.3967E-10,1.8741E-11,
2017/12/18 11:25:18.28,"",1.4443E-10,2.015E-11,
2017/12/18 11:25:18.42,"",1.5508E-10,2.0422E-11,
2017/12/18 11:25:18.55,"",1.6263E-10,2.0588E-11,
2017/12/18 11:25:18.67,"",1.7158E-10,2.2692E-11,
2017/12/18 11:25:18.81,"",1.7817E-10,2.3324E-11,
2017/12/18 11:25:18.96,"",1.8904E-10,2.3677E-11,
2017/12/18 11:25:19.09,"",1.9585E-10,2.4341E-11,
2017/12/18 11:25:19.22,"",2.046E-10,2.7364E-11,
2017/12/18 11:25:19.35,"",2.1699E-10,2.7515E-11,
2017/12/18 11:25:19.48,"",2.2747E-10,2.9289E-11,
2017/12/18 11:25:19.62,"",2.3373E-10,3.107E-11,
2017/12/18 11:25:19.74,"",2.446E-10,3.2108E-11,
2017/12/18 11:25:19.89,"",2.5152E-10,3.2618E-11,
2017/12/18 11:25:20.04,"",2.6866E-10,3.5925E-11,
2017/12/18 11:25:20.18,"",2.7101E-10,3.5372E-11,
2017/12/18 11:25:20.31,"",2.8764E-10,4.0231E-11,
2017/12/18 11:25:20.47,"",3.0104E-10,3.8077E-11,
2017/12/18 11:25:20.70,"",3.105E-10,4.03E-11,
2017/12/18 11:25:20.85,"",3.2834E-10,4.152E-11,
2017/12/18 11:25:20.98,"",3.3453E-10,4.4666E-11,
2017/12/18 11:25:21.12,"",3.4263E-10,4.5494E-11,
2017/12/18 11:25:21.27,"",3.5885E-10,4.4887E-11,
2017/12/18 11:25:21.41,"",3.705E-10,4.7989E-11,
2017/12/18 11:25:21.54,"",3.7885E-10,4.8779E-11,
2017/12/18 11:25:21.67,"",3.8547E-10,4.9409E-11,
2017/12/18 11:25:21.78,"",3.9468E-10,5.2549E-11,
2017/12/18 11:25:21.92,"",4.0378E-10,5.4392E-11,
2017/12/18 11:25:22.05,"",4.115E-10,5.644E-11,
2017/12/18 11:25:22.17,"",4.2409E-10,5.5188E-11,
2017/12/18 11:25:22.31,"",4.3149E-10,5.3567E-11,
2017/12/18 11:25:22.45,"",4.4017E-10,5.7623E-11,
2017/12/18 11:25:22.57,"",4.404E-10,5.7266E-11,
2017/12/18 11:25:22.82,"",4.527E-10,6.1285E-11,
2017/12/18 11:25:22.97,"",4.6706E-10,6.2315E-11,
2017/12/18 11:25:23.09,"",4.7715E-10,6.2433E-11,
2017/12/18 11:25:23.22,"",4.8775E-10,6.1423E-11,
2017/12/18 11:25:23.36,"",4.9616E-10,6.3586E-11,
2017/12/18 11:25:23.48,"",4.8899E-10,6.7425E-11,
2017/12/18 11:25:23.62,"",4.9406E-10,6.6642E-11,
2017/12/18 11:25:23.76,"",5.0544E-10,6.7298E-11,
2017/12/18 11:25:23.90,"",5.1159E-10,6.731E-11,
2017/12/18 11:25:24.02,"",5.2213E-10,6.7348E-11,
2017/12/18 11:25:24.17,"",5.1818E-10,6.7452E-11,
2017/12/18 11:25:24.30,"",5.293E-10,6.8103E-11,
2017/12/18 11:25:24.42,"",5.3703E-10,7.0592E-11,
2017/12/18 11:25:24.52,"",5.3091E-10,7.088E-11,
2017/12/18 11:25:24.66,"",5.4041E-10,6.7289E-11,
2017/12/18 11:25:24.78,"",5.3634E-10,7.2155E-11,
2017/12/18 11:25:24.98,"",5.5628E-10,7.1244E-11,
2017/12/18 11:25:25.10,"",5.6144E-10,7.3627E-11,
2017/12/18 11:25:25.23,"",5.5335E-10,7.2614E-11,
2017/12/18 11:25:25.37,"",5.6277E-10,7.2954E-11,
2017/12/18 11:25:25.50,"",5.6951E-10,7.2402E-11,
2017/12/18 11:25:25.64,"",5.6447E-10,7.1479E-11,
2017/12/18 11:25:25.77,"",5.6549E-10,7.4067E-11,
2017/12/18 11:25:25.89,"",5.7279E-10,7.4608E-11,
2017/12/18 11:25:26.01,"",5.6108E-10,7.3159E-11,
2017/12/18 11:25:26.14,"",5.696E-10,7.5539E-11,
2017/12/18 11:25:26.27,"",5.7999E-10,7.6133E-11,
2017/12/18 11:25:26.40,"",5.7147E-10,7.562E-11,
2017/12/18 11:25:26.55,"",5.7604E-10,7.5336E-11,
2017/12/18 11:25:26.66,"",5.7258E-10,7.8335E-11,
2017/12/18 11:25:26.79,"",5.6555E-10,7.3652E-11,
2017/12/18 11:25:26.93,"",5.6996E-10,7.7786E-11,
2017/12/18 11:25:27.08,"",5.7353E-10,7.4086E-11,
2017/12/18 11:25:27.34,"",5.8061E-10,7.5285E-11,
2017/12/18 11:25:27.48,"",5.7144E-10,7.3386E-11,
2017/12/18 11:25:27.62,"",5.7306E-10,7.5645E-11,
2017/12/18 11:25:27.75,"",5.6597E-10,7.5949E-11,
2017/12/18 11:25:27.89,"",5.6973E-10,7.5885E-11,
2017/12/18 11:25:28.02,"",5.8193E-10,7.4135E-11,
2017/12/18 11:25:28.16,"",5.6784E-10,7.3624E-11,
2017/12/18 11:25:28.29,"",5.6912E-10,7.2607E-11,
2017/12/18 11:25:28.54,"",5.6519E-10,7.2957E-11,
2017/12/18 11:25:28.69,"",5.6801E-10,7.2467E-11,
2017/12/18 11:25:28.81,"",5.6716E-10,7.415E-11,
2017/12/18 11:25:28.94,"",5.5672E-10,7.4543E-11,
2017/12/18 11:25:29.09,"",5.6348E-10,7.2664E-11,
2017/12/18 11:25:29.22,"",5.5937E-10,7.4219E-11,
2017/12/18 11:25:29.34,"",5.5717E-10,7.2391E-11,
2017/12/18 11:25:29.47,"",5.5286E-10,6.9888E-11,
2017/12/18 11:25:29.61,"",5.5206E-10,7.0013E-11,
2017/12/18 11:25:29.75,"",5.5533E-10,7.1835E-11,
2017/12/18 11:25:29.89,"",5.4177E-10,7.2173E-11,
2017/12/18 11:25:30.01,"",5.4656E-10,6.9678E-11,
2017/12/18 11:25:30.11,"",5.3952E-10,7.0227E-11,
2017/12/18 11:25:30.22,"",5.4824E-10,7.0133E-11,
2017/12/18 11:25:30.35,"",5.4437E-10,7.2178E-11,
2017/12/18 11:25:30.50,"",5.3676E-10,6.9064E-11,
2017/12/18 11:25:30.73,"",5.4243E-10,7.1236E-11,
2017/12/18 11:25:30.86,"",5.3294E-10,6.8813E-11,
2017/12/18 11:25:31.00,"",5.348E-10,6.8778E-11,
2017/12/18 11:25:31.15,"",5.3345E-10,6.5369E-11,
2017/12/18 11:25:31.30,"",5.3984E-10,6.6252E-11,
2017/12/18 11:25:31.44,"",5.3146E-10,6.7167E-11,
2017/12/18 11:25:31.58,"",5.1899E-10,6.7624E-11,
2017/12/18 11:25:31.72,"",5.2306E-10,6.7507E-11,
2017/12/18 11:25:31.85,"",5.1539E-10,6.8215E-11,
2017/12/18 11:25:31.97,"",5.1143E-10,6.7625E-11,
2017/12/18 11:25:32.11,"",5.0863E-10,6.5033E-11,
2017/12/18 11:25:32.25,"",5.0255E-10,6.3809E-11,
2017/12/18 11:25:32.38,"",5.0189E-10,6.5597E-11,
2017/12/18 11:25:32.50,"",5.0432E-10,6.5101E-11,
2017/12/18 11:25:32.61,"",4.9527E-10,6.6352E-11,
2017/12/18 11:25:32.78,"",4.9267E-10,6.339E-11,
2017/12/18 11:25:32.93,"",4.9953E-10,6.4378E-11,
2017/12/18 11:25:33.07,"",4.9204E-10,6.5043E-11,
2017/12/18 11:25:33.22,"",4.8864E-10,6.1946E-11,
2017/12/18 11:25:33.34,"",4.8367E-10,6.1872E-11,
2017/12/18 11:25:33.47,"",4.7766E-10,6.5622E-11,
2017/12/18 11:25:33.61,"",4.7975E-10,6.2826E-11,
2017/12/18 11:25:33.74,"",4.7811E-10,6.04E-11,
2017/12/18 11:25:33.88,"",4.7411E-10,6.2693E-11,
2017/12/18 11:25:34.03,"",4.7891E-10,6.1339E-11,
2017/12/18 11:25:34.16,"",4.6361E-10,6.2306E-11,
2017/12/18 11:25:34.30,"",4.6183E-10,6.3487E-11,
2017/12/18 11:25:34.42,"",4.5674E-10,5.874E-11,
2017/12/18 11:25:34.54,"",4.6658E-10,6.0041E-11,
2017/12/18 11:25:34.66,"",4.5658E-10,5.8536E-11,
2017/12/18 11:25:34.79,"",4.5233E-10,5.8837E-11,
2017/12/18 11:25:34.96,"",4.4862E-10,5.7173E-11,
2017/12/18 11:25:35.20,"",4.4383E-10,5.2847E-11,
2017/12/18 11:25:35.33,"",4.3946E-10,5.7227E-11,
2017/12/18 11:25:35.47,"",4.416E-10,5.3855E-11,
2017/12/18 11:25:35.61,"",4.4166E-10,5.5408E-11,
2017/12/18 11:25:35.72,"",4.397E-10,5.6541E-11,
2017/12/18 11:25:35.85,"",4.3414E-10,5.6313E-11,
2017/12/18 11:25:35.99,"",4.3492E-10,5.6685E-11,
2017/12/18 11:25:36.12,"",4.2764E-10,5.673E-11,
