"Time&Date","$Flags$","A43","A58",                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
2017/12/21 13:24:51.50,"",2.1959E-11,2.0244E-12,
2017/12/21 13:24:51.65,"",2.0643E-11,2.0955E-12,
2017/12/21 13:24:51.80,"",2.1576E-11,2.6504E-12,
2017/12/21 13:24:51.95,"",2.0122E-11,2.8846E-12,
2017/12/21 13:24:52.09,"",1.9678E-11,2.1152E-12,
2017/12/21 13:24:52.22,"",2.1236E-11,1.7705E-12,
2017/12/21 13:24:52.37,"",2.1454E-11,2.3766E-12,
2017/12/21 13:24:52.53,"",2.1679E-11,1.7929E-12,
2017/12/21 13:24:52.66,"",2.0144E-11,2.0803E-12,
2017/12/21 13:24:52.79,"",2.019E-11,2.8602E-12,
2017/12/21 13:24:52.92,"",2.1753E-11,2.4646E-12,
2017/12/21 13:24:53.16,"",2.0484E-11,2.5889E-12,
2017/12/21 13:24:53.32,"",2.0201E-11,2.3219E-12,
2017/12/21 13:24:53.44,"",2.0945E-11,1.9065E-12,
2017/12/21 13:24:53.59,"",2.3453E-11,1.8534E-12,
2017/12/21 13:24:53.71,"",2.0938E-11,3.6393E-12,
2017/12/21 13:24:53.86,"",2.1375E-11,2.5459E-12,
2017/12/21 13:24:54.01,"",1.816E-11,2.9831E-12,
2017/12/21 13:24:54.23,"",2.0683E-11,2.1419E-12,
2017/12/21 13:24:54.37,"",2.1408E-11,2.6499E-12,
2017/12/21 13:24:54.51,"",2.0897E-11,2.922E-12,
2017/12/21 13:24:54.67,"",2.1585E-11,1.7288E-12,
2017/12/21 13:24:54.81,"",2.0521E-11,2.9266E-12,
2017/12/21 13:24:54.95,"",1.9853E-11,2.5007E-12,
2017/12/21 13:24:55.08,"",2.0251E-11,3.3215E-12,
2017/12/21 13:24:55.20,"",2.0871E-11,1.6829E-12,
2017/12/21 13:24:55.34,"",2.0858E-11,1.0967E-12,
2017/12/21 13:24:55.50,"",1.9788E-11,2.7179E-12,
2017/12/21 13:24:55.65,"",2.0308E-11,1.4385E-12,
2017/12/21 13:24:55.77,"",1.8943E-11,2.2085E-12,
2017/12/21 13:24:55.92,"",2.0129E-11,1.7892E-12,
2017/12/21 13:24:56.04,"",1.9869E-11,2.6454E-12,
2017/12/21 13:24:56.17,"",2.0086E-11,1.5591E-12,
2017/12/21 13:24:56.45,"",2.0649E-11,1.2254E-12,
2017/12/21 13:24:56.70,"",1.9709E-11,1.7334E-12,
2017/12/21 13:24:56.87,"",2.0093E-11,9.6824E-13,
2017/12/21 13:24:57.02,"",1.9332E-11,9.5851E-13,
2017/12/21 13:24:57.21,"",1.924E-11,1.1877E-12,
2017/12/21 13:24:57.39,"",2.0155E-11,2.9934E-12,
2017/12/21 13:24:57.54,"",1.7521E-11,3.3131E-12,
2017/12/21 13:24:57.70,"",2.0118E-11,1.3026E-12,
2017/12/21 13:24:57.87,"",2.0559E-11,1.8847E-12,
2017/12/21 13:24:58.01,"",2.0485E-11,1.0307E-12,
2017/12/21 13:24:58.16,"",1.8843E-11,8.6764E-13,
2017/12/21 13:24:58.31,"",1.8848E-11,1.6327E-12,
2017/12/21 13:24:58.49,"",1.9202E-11,1.2829E-12,
2017/12/21 13:24:58.73,"",1.798E-11,2.9009E-12,
2017/12/21 13:24:58.88,"",1.9434E-11,1.9265E-12,
2017/12/21 13:24:59.01,"",1.889E-11,3.1305E-12,
2017/12/21 13:24:59.16,"",2.057E-11,2.1175E-12,
2017/12/21 13:24:59.32,"",1.8817E-11,2.7038E-12,
2017/12/21 13:24:59.49,"",2.0222E-11,2.0075E-12,
2017/12/21 13:24:59.65,"",1.7229E-11,1.9819E-12,
2017/12/21 13:24:59.81,"",1.7165E-11,2.6561E-12,
2017/12/21 13:24:59.97,"",1.7138E-11,1.465E-12,
2017/12/21 13:25:00.14,"",1.8142E-11,1.8004E-12,
2017/12/21 13:25:00.29,"",1.9273E-11,2.1695E-12,
2017/12/21 13:25:00.42,"",1.83E-11,2.8332E-12,
2017/12/21 13:25:00.56,"",1.9838E-11,1.1799E-12,
2017/12/21 13:25:00.66,"",1.8686E-11,2.6476E-12,
2017/12/21 13:25:00.84,"",1.718E-11,2.821E-12,
2017/12/21 13:25:00.99,"",1.7783E-11,2.7121E-12,
2017/12/21 13:25:01.11,"",1.9078E-11,2.9044E-12,
2017/12/21 13:25:01.26,"",1.6813E-11,2.6193E-12,
2017/12/21 13:25:01.39,"",1.7921E-11,2.6667E-12,
2017/12/21 13:25:01.54,"",1.7822E-11,2.9663E-12,
2017/12/21 13:25:01.66,"",1.8859E-11,1.668E-12,
2017/12/21 13:25:01.82,"",1.7047E-11,2.8829E-12,
2017/12/21 13:25:01.96,"",1.7744E-11,1.3452E-12,
2017/12/21 13:25:02.09,"",1.7847E-11,1.293E-12,
2017/12/21 13:25:02.24,"",1.6795E-11,1.4362E-12,
2017/12/21 13:25:02.35,"",1.7951E-11,1.572E-12,
2017/12/21 13:25:02.51,"",1.7801E-11,2.3168E-12,
2017/12/21 13:25:02.63,"",1.6697E-11,2.0508E-12,
2017/12/21 13:25:02.76,"",1.73E-11,2.9558E-12,
2017/12/21 13:25:02.92,"",1.6566E-11,2.9089E-12,
2017/12/21 13:25:03.08,"",1.667E-11,3.0216E-12,
2017/12/21 13:25:03.23,"",1.6952E-11,2.6574E-12,
2017/12/21 13:25:03.39,"",1.8471E-11,1.2887E-12,
2017/12/21 13:25:03.50,"",1.7086E-11,2.4301E-12,
2017/12/21 13:25:03.63,"",1.8449E-11,3.9677E-13,
2017/12/21 13:25:03.77,"",1.7626E-11,1.7262E-12,
2017/12/21 13:25:03.92,"",1.7624E-11,9.3487E-13,
2017/12/21 13:25:04.06,"",1.6337E-11,1.3042E-12,
2017/12/21 13:25:04.19,"",1.715E-11,2.7568E-12,
2017/12/21 13:25:04.35,"",1.7473E-11,2.9295E-12,
2017/12/21 13:25:04.50,"",1.6873E-11,1.9665E-12,
2017/12/21 13:25:04.65,"",1.6922E-11,4.949E-13,
2017/12/21 13:25:04.76,"",1.6163E-11,2.4206E-12,
2017/12/21 13:25:04.90,"",1.6963E-11,1.8129E-12,
2017/12/21 13:25:05.05,"",1.8241E-11,1.9104E-12,
2017/12/21 13:25:05.23,"",1.6501E-11,2.0479E-12,
2017/12/21 13:25:05.38,"",1.7413E-11,2.2134E-12,
2017/12/21 13:25:05.51,"",1.6401E-11,2.497E-12,
2017/12/21 13:25:05.62,"",1.7588E-11,1.3732E-12,
2017/12/21 13:25:05.75,"",1.7739E-11,1.8739E-12,
2017/12/21 13:25:05.89,"",1.5843E-11,2.3106E-12,
2017/12/21 13:25:06.11,"",1.7479E-11,2.5597E-12,
2017/12/21 13:25:06.27,"",1.7253E-11,1.9272E-12,
2017/12/21 13:25:06.40,"",1.6401E-11,1.5578E-12,
2017/12/21 13:25:06.55,"",1.5413E-11,2.1918E-12,
2017/12/21 13:25:06.66,"",1.6344E-11,2.2907E-12,
2017/12/21 13:25:06.83,"",1.7559E-11,2.2848E-12,
2017/12/21 13:25:06.97,"",1.6876E-11,1.3176E-12,
2017/12/21 13:25:07.10,"",1.5693E-11,7.502E-13,
2017/12/21 13:25:07.25,"",1.533E-11,1.9272E-12,
2017/12/21 13:25:07.40,"",1.5381E-11,2.5944E-12,
2017/12/21 13:25:07.53,"",1.4744E-11,2.1107E-12,
2017/12/21 13:25:07.66,"",1.5044E-11,2.4623E-12,
2017/12/21 13:25:07.80,"",1.5121E-11,2.4105E-12,
2017/12/21 13:25:07.90,"",1.7764E-11,2.1233E-12,
2017/12/21 13:25:08.03,"",1.6559E-11,2.3261E-12,
2017/12/21 13:25:08.18,"",1.5025E-11,1.0607E-12,
2017/12/21 13:25:08.42,"",1.6296E-11,9.7811E-13,
2017/12/21 13:25:08.57,"",1.6028E-11,2.2382E-12,
2017/12/21 13:25:08.70,"",1.4028E-11,2.4486E-12,
2017/12/21 13:25:08.85,"",1.4511E-11,2.7005E-12,
2017/12/21 13:25:09.00,"",1.5829E-11,1.7895E-12,
2017/12/21 13:25:09.12,"",1.5237E-11,2.0987E-12,
2017/12/21 13:25:09.27,"",1.7159E-11,1.7131E-12,
2017/12/21 13:25:09.41,"",1.7859E-11,1.3836E-12,
2017/12/21 13:25:09.55,"",1.5688E-11,1.3176E-12,
2017/12/21 13:25:09.69,"",1.643E-11,1.6786E-12,
2017/12/21 13:25:09.83,"",1.8646E-11,2.4528E-12,
2017/12/21 13:25:10.02,"",1.452E-11,2.2713E-12,
2017/12/21 13:25:10.15,"",1.4935E-11,2.2142E-12,
2017/12/21 13:25:10.26,"",1.5802E-11,1.0596E-12,
2017/12/21 13:25:10.43,"",1.4186E-11,2.6425E-12,
2017/12/21 13:25:10.69,"",1.6768E-11,1.0067E-12,
2017/12/21 13:25:10.85,"",1.5234E-11,1.6656E-12,
2017/12/21 13:25:11.01,"",1.6085E-11,2.1962E-12,
2017/12/21 13:25:11.13,"",1.5768E-11,2.3228E-12,
2017/12/21 13:25:11.30,"",1.7987E-11,8.1651E-13,
2017/12/21 13:25:11.42,"",1.7026E-11,1.2282E-12,
2017/12/21 13:25:11.57,"",1.7634E-11,1.4876E-12,
2017/12/21 13:25:11.73,"",1.7366E-11,1.4046E-12,
2017/12/21 13:25:11.88,"",1.712E-11,9.8507E-13,
2017/12/21 13:25:12.03,"",1.772E-11,1.3881E-12,
2017/12/21 13:25:12.16,"",1.8066E-11,3.2463E-12,
2017/12/21 13:25:12.30,"",1.7556E-11,2.149E-12,
2017/12/21 13:25:12.47,"",1.7531E-11,2.4455E-12,
2017/12/21 13:25:12.59,"",1.8265E-11,2.7745E-12,
2017/12/21 13:25:12.74,"",2.0532E-11,2.5045E-12,
2017/12/21 13:25:12.89,"",1.9415E-11,7.8601E-13,
2017/12/21 13:25:13.16,"",1.8881E-11,2.5788E-12,
2017/12/21 13:25:13.33,"",2.0772E-11,2.1437E-12,
2017/12/21 13:25:13.46,"",2.0229E-11,3.0357E-12,
2017/12/21 13:25:13.61,"",2.0593E-11,1.508E-12,
2017/12/21 13:25:13.74,"",2.1837E-11,2.6997E-12,
2017/12/21 13:25:13.88,"",2.1751E-11,2.8968E-12,
2017/12/21 13:25:14.03,"",2.3692E-11,1.9393E-12,
2017/12/21 13:25:14.15,"",2.648E-11,2.4576E-12,
2017/12/21 13:25:14.31,"",2.3348E-11,2.9405E-12,
2017/12/21 13:25:14.53,"",2.4522E-11,3.4121E-12,
2017/12/21 13:25:14.67,"",2.5372E-11,3.644E-12,
2017/12/21 13:25:14.82,"",2.7456E-11,3.6081E-12,
2017/12/21 13:25:14.94,"",2.7508E-11,3.8662E-12,
2017/12/21 13:25:15.06,"",2.861E-11,4.6482E-12,
2017/12/21 13:25:15.20,"",2.9701E-11,4.1004E-12,
2017/12/21 13:25:15.33,"",3.0117E-11,3.8923E-12,
2017/12/21 13:25:15.45,"",3.3843E-11,2.8848E-12,
2017/12/21 13:25:15.58,"",3.4636E-11,3.2292E-12,
2017/12/21 13:25:15.72,"",3.4366E-11,4.103E-12,
2017/12/21 13:25:15.88,"",3.5202E-11,4.8097E-12,
2017/12/21 13:25:16.02,"",3.8095E-11,4.4914E-12,
2017/12/21 13:25:16.14,"",3.7189E-11,4.5749E-12,
2017/12/21 13:25:16.25,"",3.9959E-11,5.7956E-12,
2017/12/21 13:25:16.40,"",4.3211E-11,6.0209E-12,
2017/12/21 13:25:16.67,"",4.5598E-11,4.8123E-12,
2017/12/21 13:25:16.79,"",4.7383E-11,5.8213E-12,
2017/12/21 13:25:16.93,"",5.0834E-11,6.2482E-12,
2017/12/21 13:25:17.08,"",5.2684E-11,5.6371E-12,
2017/12/21 13:25:17.22,"",5.4666E-11,5.4303E-12,
2017/12/21 13:25:17.36,"",5.6786E-11,6.5361E-12,
2017/12/21 13:25:17.52,"",6.1848E-11,7.3025E-12,
2017/12/21 13:25:17.66,"",5.862E-11,6.9267E-12,
2017/12/21 13:25:17.81,"",6.3656E-11,7.7648E-12,
2017/12/21 13:25:17.96,"",6.8358E-11,6.6436E-12,
2017/12/21 13:25:18.11,"",6.8173E-11,8.2458E-12,
2017/12/21 13:25:18.26,"",7.3455E-11,7.9891E-12,
2017/12/21 13:25:18.41,"",7.6456E-11,9.1746E-12,
2017/12/21 13:25:18.52,"",7.9639E-11,1.0322E-11,
2017/12/21 13:25:18.66,"",8.1646E-11,1.0202E-11,
2017/12/21 13:25:18.91,"",8.926E-11,1.0092E-11,
2017/12/21 13:25:19.05,"",9.1924E-11,1.1108E-11,
2017/12/21 13:25:19.19,"",9.6183E-11,1.1485E-11,
2017/12/21 13:25:19.32,"",1.0262E-10,1.2492E-11,
2017/12/21 13:25:19.47,"",1.0223E-10,1.3642E-11,
2017/12/21 13:25:19.60,"",1.0387E-10,1.3977E-11,
2017/12/21 13:25:19.74,"",1.1545E-10,1.2714E-11,
2017/12/21 13:25:19.89,"",1.1615E-10,1.4412E-11,
2017/12/21 13:25:20.02,"",1.1743E-10,1.5236E-11,
2017/12/21 13:25:20.15,"",1.2412E-10,1.3839E-11,
2017/12/21 13:25:20.29,"",1.3214E-10,1.5233E-11,
2017/12/21 13:25:20.42,"",1.3203E-10,1.5239E-11,
2017/12/21 13:25:20.52,"",1.377E-10,1.5874E-11,
2017/12/21 13:25:20.64,"",1.3752E-10,1.6769E-11,
2017/12/21 13:25:20.77,"",1.4793E-10,1.5928E-11,
2017/12/21 13:25:20.89,"",1.4902E-10,1.7113E-11,
2017/12/21 13:25:21.06,"",1.559E-10,1.7607E-11,
2017/12/21 13:25:21.23,"",1.6273E-10,2.0567E-11,
2017/12/21 13:25:21.35,"",1.654E-10,2.1685E-11,
2017/12/21 13:25:21.49,"",1.7085E-10,2.1619E-11,
2017/12/21 13:25:21.62,"",1.775E-10,2.2133E-11,
2017/12/21 13:25:21.75,"",1.8189E-10,2.0661E-11,
2017/12/21 13:25:21.88,"",1.8887E-10,2.3548E-11,
2017/12/21 13:25:22.02,"",1.9548E-10,2.2862E-11,
2017/12/21 13:25:22.23,"",2.0145E-10,2.3188E-11,
